X0 Y0 Theta0 VX0 VY0 L0 FX0 FY0 T0 X1 Y1 Theta1 VX1 VY1 L1 FX1 FY1 T1 Time Energy
-0.3126  0.7675  42.5692 -0.8245  0.0614  0.8718 -1.9938 -1.5219  13.0868  0.3126 -0.7675  43.4308  0.8245 -0.0614  1.1282  1.9938  1.5219 -13.0868  43.0000  1.3009 
-0.4150  0.7584  42.7873 -1.0239 -0.0908  2.1805 -1.6273 -1.7214  9.0038  0.4150 -0.7584  43.4127  1.0239  0.0908 -0.1805  1.6273  1.7214 -9.0038  43.1000  3.3086 
-0.5336  0.7321  43.0954 -1.1866 -0.2629  3.0809 -1.0600 -1.7774  1.8631  0.5336 -0.7321  43.3046  1.1866  0.2629 -1.0809  1.0600  1.7774 -1.8631  43.2000  6.9639 
-0.6629  0.6880  43.4221 -1.2926 -0.4407  3.2672 -0.4197 -1.6692 -5.8556  0.6629 -0.6880  43.1779  1.2926  0.4407 -1.2672  0.4197  1.6692  5.8556  43.3000  8.3012 
-0.7964  0.6273  43.6902 -1.3346 -0.6076  2.6816  0.1769 -1.4360 -11.4675  0.7964 -0.6273  43.1098  1.3346  0.6076 -0.6816 -0.1769  1.4360  11.4675  43.4000  6.2942 
-0.9281  0.5522  43.8437 -1.3169 -0.7512  1.5348  0.6629 -1.1541 -13.0273  0.9281 -0.5522  43.1563  1.3169  0.7512  0.4652 -0.6629  1.1541  13.0273  43.5000  4.0031 
-1.0531  0.4655  43.8669 -1.2506 -0.8666  0.2321  1.0271 -0.8988 -10.0168  1.0531 -0.4655  43.3331  1.2506  0.8666  1.7679 -1.0271  0.8988  10.0168  43.6000  4.6040 
-1.1679  0.3698  43.7900 -1.1479 -0.9565 -0.7696  1.2941 -0.7168 -3.5322  1.1679 -0.3698  43.6100  1.1479  0.9565  2.7696 -1.2941  0.7168  3.5322  43.7000  7.3956 
-1.2698  0.2670  43.6777 -1.0185 -1.0282 -1.1228  1.4992 -0.6216  4.1027  1.2698 -0.2670  43.9223  1.0185  1.0282  3.1228 -1.4992  0.6216 -4.1027  43.8000  8.8391 
-1.3566  0.1580  43.6065 -0.8686 -1.0903 -0.7125  1.6732 -0.6013  10.1638  1.3566 -0.1580  44.1935  0.8686  1.0903  2.7125 -1.6732  0.6013 -10.1638  43.9000  7.1960 
-1.4267  0.0429  43.6368 -0.7012 -1.1505  0.3039  1.8367 -0.6291  12.5001  1.4267 -0.0429  44.3632  0.7012  1.1505  1.6961 -1.8367  0.6291 -12.5001  44.0000  4.7425 
-1.4785 -0.0784  43.7922 -0.5176 -1.2134  1.5539  1.9995 -0.6719  10.3029  1.4785  0.0784  44.4078  0.5176  1.2134  0.4461 -1.9995  0.6719 -10.3029  44.1000  4.7554 
-1.5103 -0.2064  44.0506 -0.3176 -1.2806  2.5842  2.1628 -0.6957  4.3945  1.5103  0.2064  44.3494  0.3176  1.2806 -0.5842 -2.1628  0.6957 -4.3945  44.2000  7.2639 
-1.5204 -0.3415  44.3530 -0.1013 -1.3501  3.0236  2.3196 -0.6694 -3.0697  1.5204  0.3415  44.2470  0.1013  1.3501 -1.0236 -2.3196  0.6694  3.0697  44.3000  9.1062 
-1.5073 -0.4832  44.6247  0.1306 -1.4171  2.7166  2.4562 -0.5674 -9.3783  1.5073  0.4832  44.1753 -0.1306  1.4171 -0.7166 -2.4562  0.5674  9.3783  44.4000  8.1470 
-1.4697 -0.6306  44.8026  0.3762 -1.4738  1.7788  2.5523 -0.3730 -12.2410  1.4697  0.6306  44.1974 -0.3762  1.4738  0.2212 -2.5523  0.3730  12.2410  44.5000  6.0781 
-1.4066 -0.7817  44.8580  0.6315 -1.5111  0.5547  2.5830 -0.0812 -10.6146  1.4066  0.7817  44.3420 -0.6315  1.5111  1.4453 -2.5830  0.0812  10.6146  44.6000  6.1346 
-1.3176 -0.9336  44.8074  0.8898 -1.5192 -0.5067  2.5217  0.2976 -5.0797  1.3176  0.9336  44.5926 -0.8898  1.5192  2.5067 -2.5217 -0.2976  5.0797  44.7000  8.7711 
-1.2034 -1.0825  44.7059  1.1419 -1.4895 -1.0147  2.3465  0.7368  2.3668  1.2034  1.0825  44.8941 -1.1419  1.4895  3.0147 -2.3465 -0.7368 -2.3668  44.8000  11.0232 
-1.0657 -1.2241  44.6281  1.3766 -1.4158 -0.7780  2.0473  1.1956  9.0303  1.0657  1.2241  45.1719 -1.3766  1.4158  2.7780 -2.0473 -1.1956 -9.0303  44.9000  10.4114 
-0.9076 -1.3537  44.6406  1.5813 -1.2962  0.1250  1.6323  1.6262  12.4891  0.9076  1.3537  45.3594 -1.5813  1.2962  1.8750 -1.6323 -1.6262 -12.4891  45.0000  8.2326 
-0.7331 -1.4671  44.7780  1.7445 -1.1336  1.3739  1.1302  1.9842  11.4692  0.7331  1.4671  45.4220 -1.7445  1.1336  0.6261 -1.1302 -1.9842 -11.4692  45.1000  7.8598 
-0.5474 -1.5606  45.0300  1.8576 -0.9352  2.5208  0.5855  2.2401  6.3073  0.5474  1.5606  45.3700 -1.8576  0.9352 -0.5208 -0.5855 -2.2401 -6.3073  45.2000  10.2414 
-0.3558 -1.6317  45.3452  1.9161 -0.7112  3.1516  0.0481  2.3846 -1.1663  0.3558  1.6317  45.2548 -1.9161  0.7112 -1.1516 -0.0481 -2.3846  1.1663  45.3000  12.5316 
-0.1637 -1.6790  45.6487  1.9209 -0.4727  3.0349 -0.4374  2.4278 -8.2821  0.1637  1.6790  45.1513 -1.9209  0.4727 -1.0349  0.4374 -2.4278  8.2821  45.4000  11.7296 
 0.0240 -1.7020  45.8694  1.8772 -0.2299  2.2067 -0.8404  2.3927 -12.4906 -0.0240  1.7020  45.1306 -1.8772  0.2299 -0.2067  0.8404 -2.3927  12.4906  45.5000  8.6233 
 0.2033 -1.7011  45.9651  1.7931  0.0093  0.9577 -1.1467  2.3065 -12.2799 -0.2033  1.7011  45.2349 -1.7931 -0.0093  1.0423  1.1467 -2.3065  12.2799  45.6000  6.8630 
 0.3712 -1.6771  45.9381  1.6785  0.2400 -0.2703 -1.3572  2.1939 -7.7205 -0.3712  1.6771  45.4619 -1.6785 -0.2400  2.2703  1.3572 -2.1939  7.7205  45.7000  8.3104 
 0.5255 -1.6311  45.8339  1.5428  0.4594 -1.0424 -1.4838  2.0722 -0.4420 -0.5255  1.6311  45.7661 -1.5428 -0.4594  3.0424  1.4838 -2.0722  0.4420  45.8000  10.6811 
 0.6649 -1.5645  45.7252  1.3944  0.6666 -1.0866 -1.5457  1.9506  6.9524 -0.6649  1.5645  46.0748 -1.3944 -0.6666  3.0866  1.5457 -1.9506 -6.9524  45.9000  10.5427 
 0.7889 -1.4783  45.6861  1.2398  0.8617 -0.3913 -1.5653  1.8298  11.8211 -0.7889  1.4783  46.3139 -1.2398 -0.8617  2.3913  1.5653 -1.8298 -11.8211  46.0000  7.7712 
 0.8972 -1.3738  45.7651  1.0833  1.0446  0.7908 -1.5654  1.7029  12.4343 -0.8972  1.3738  46.4349 -1.0833 -1.0446  1.2092  1.5654 -1.7029 -12.4343  46.1000  5.6814 
 0.9899 -1.2523  45.9686  0.9267  1.2149  2.0342 -1.5665  1.5567  8.5953 -0.9899  1.2523  46.4314 -0.9267 -1.2149 -0.0342  1.5665 -1.5567 -8.5953  46.2000  6.6983 
 1.0669 -1.1153  46.2579  0.7701  1.3706  2.8937 -1.5840  1.3726  1.7101 -1.0669  1.1153  46.3421 -0.7701 -1.3706 -0.8937  1.5840 -1.3726 -1.7101  46.3000  9.2301 
 1.1281 -0.9645  46.5644  0.6117  1.5079  3.0647 -1.6247  1.1287 -5.7209 -1.1281  0.9645  46.2356 -0.6117 -1.5079 -1.0647  1.6247 -1.1287  5.7209  46.4000  9.7925 
 1.1730 -0.8024  46.8137  0.4492  1.6207  2.4927 -1.6827  0.8033 -11.0054 -1.1730  0.8024  46.1863 -0.4492 -1.6207 -0.4927  1.6827 -0.8033  11.0054  46.5000  7.5535 
 1.2011 -0.6323  46.9529  0.2809  1.7011  1.3921 -1.7370  0.3815 -12.2325 -1.2011  0.6323  46.2471 -0.2809 -1.7011  0.6079  1.7370 -0.3815  12.2325  46.6000  5.3381 
 1.2118 -0.4584  46.9698  0.1072  1.7392  0.1689 -1.7526 -0.1356 -8.9651 -1.2118  0.4584  46.4302 -0.1072 -1.7392  1.8311  1.7526  0.1356  8.9651  46.7000  5.8243 
 1.2050 -0.2858  46.8970 -0.0680  1.7256 -0.7276 -1.6890 -0.7215 -2.4007 -1.2050  0.2858  46.7030  0.0680 -1.7256  2.7276  1.6890  0.7215  2.4007  46.8000  7.9893 
 1.1813 -0.1205  46.8002 -0.2369  1.6535 -0.9677 -1.5166 -1.3199  5.0582 -1.1813  0.1205  46.9998  0.2369 -1.6535  2.9677  1.5166  1.3199 -5.0582  46.9000  8.4976 
 1.1425  0.0317  46.7541 -0.3886  1.5215 -0.4619 -1.2349 -1.8541  10.6732 -1.1425 -0.0317  47.2459  0.3886 -1.5215  2.4619  1.2349  1.8541 -10.6732  47.0000  6.1708 
 1.0912  0.1653  46.8146 -0.5121  1.3361  0.6054 -0.8807 -2.2476  12.3649 -1.0912 -0.1653  47.3854  0.5121 -1.3361  1.3946  0.8807  2.2476 -12.3649  47.1000  3.5870 
 1.0312  0.2764  46.9988 -0.6001  1.1113  1.8419 -0.5194 -2.4471  9.4728 -1.0312 -0.2764  47.4012  0.6001 -1.1113  0.1581  0.5194  2.4471 -9.4728  47.2000  3.6604 
 0.9660  0.3631  47.2777 -0.6521  0.8666  2.7892 -0.2217 -2.4344  3.0032 -0.9660 -0.3631  47.3223  0.6521 -0.8666 -0.7892  0.2217  2.4344 -3.0032  47.3000  5.7407 
 0.8986  0.4254  47.5867 -0.6743  0.6232  3.0895 -0.0409 -2.2236 -4.7275 -0.8986 -0.4254  47.2133  0.6743 -0.6232 -1.0895  0.0409  2.2236  4.7275  47.4000  6.4624 
 0.8308  0.4655  47.8483 -0.6783  0.4008  2.6168  0.0004 -1.8512 -10.9249 -0.8308 -0.4655  47.1517  0.6783 -0.4008 -0.6168 -0.0004  1.8512  10.9249  47.5000  4.2925 
 0.7629  0.4870  48.0008 -0.6783  0.2157  1.5243 -0.0886 -1.3671 -13.3229 -0.7629 -0.4870  47.1992  0.6783 -0.2157  0.4757  0.0886  1.3671  13.3229  47.6000  1.7377 
 0.6942  0.4949  48.0200 -0.6872  0.0790  0.1920 -0.2729 -0.8320 -10.9996 -0.6942 -0.4949  47.3800  0.6872 -0.0790  1.8080  0.2729  0.8320  10.9996  47.7000  2.1640 
 0.6228  0.4945  47.9292 -0.7145 -0.0042 -0.9080 -0.4997 -0.3202 -4.7099 -0.6228 -0.4945  47.6708  0.7145  0.0042  2.9080  0.4997  0.3202  4.7099  47.8000  5.2917 
 0.5463  0.4909  47.7913 -0.7644 -0.0362 -1.3790 -0.7025  0.0802  3.3852 -0.5463 -0.4909  48.0087  0.7644  0.0362  3.3790  0.7025 -0.0802 -3.3852  47.9000  7.3198 
 0.4629  0.4881  47.6872 -0.8347 -0.0282 -1.0405 -0.7966  0.2796  10.4896 -0.4629 -0.4881  48.3128  0.8347  0.0282  3.0405  0.7966 -0.2796 -10.4896  48.0000  5.7002 
 0.3714  0.4881  47.6881 -0.9143 -0.0002  0.0085 -0.6705  0.2255  14.1593 -0.3714 -0.4881  48.5119  0.9143  0.0002  1.9915  0.6705 -0.2255 -14.1593  48.1000  2.4867 
 0.2733  0.4903  47.8305 -0.9814  0.0223  1.4244 -0.2046 -0.0263  13.1355 -0.2733 -0.4903  48.5695  0.9814 -0.0223  0.5756  0.2046  0.0263 -13.1355  48.2000  1.8771 
 0.1731  0.4922  48.1043 -1.0018  0.0197  2.7380  0.6256 -0.2662  7.7231 -0.1731 -0.4922  48.4957  1.0018 -0.0197 -0.7380 -0.6256  0.2662 -7.7231  48.3000  4.9299 
 0.0792  0.4916  48.4553 -0.9393 -0.0069  3.5103  1.6000 -0.2534 -0.3726 -0.0792 -0.4916  48.3447  0.9393  0.0069 -1.5103 -1.6000  0.2534  0.3726  48.4000  8.0685 
 0.0012  0.4883  48.8027 -0.7793 -0.0323  3.4731  2.3058  0.0175 -8.5898 -0.0012 -0.4883  48.1973  0.7793  0.0323 -1.4731 -2.3058 -0.0175  8.5898  48.5000  7.3199 
-0.0536  0.4853  49.0641 -0.5487 -0.0305  2.6141  2.4396  0.2933 -14.2491  0.0536 -0.4853  48.1359  0.5487  0.0305 -0.6141 -2.4396 -0.2933  14.2491  48.6000  3.2253 
-0.0841  0.4851  49.1830 -0.3048 -0.0012  1.1892  1.9641  0.3559 -15.3911  0.0841 -0.4851  48.2170  0.3048  0.0012  0.8108 -1.9641 -0.3559  15.3911  48.7000  0.4962 
-0.0949  0.4886  49.1480 -0.1083  0.0344 -0.3499  1.0193  0.2027 -11.4880  0.0949 -0.4886  48.4520  0.1083 -0.0344  2.3499 -1.0193 -0.2027  11.4880  48.8000  2.5481 
-0.0956  0.4941  48.9981 -0.0064  0.0547 -1.4988 -0.1662 -0.0387 -3.7024  0.0956 -0.4941  48.8019  0.0064 -0.0547  3.4988  0.1662  0.0387  3.7024  48.9000  7.2263 
-0.0979  0.4991  48.8112 -0.0230  0.0508 -1.8690 -1.3116 -0.2748  5.4566  0.0979 -0.4991  49.1888  0.0230 -0.0508  3.8690  1.3116  0.2748 -5.4566  49.0000  9.0883 
-0.1133  0.5015  48.6789 -0.1542  0.0233 -1.3233 -2.1370 -0.5118  12.9633  0.1133 -0.5015  49.5211  0.1542 -0.0233  3.3233  2.1370  0.5118 -12.9633  49.1000  5.8667 
-0.1501  0.4987  48.6762 -0.3679 -0.0279 -0.0270 -2.4351 -0.7763  16.3023  0.1501 -0.4987  49.7238  0.3679  0.0279  2.0270  2.4351  0.7763 -16.3023  49.2000  1.3708 
-0.2112  0.4881  48.8365 -0.6114 -0.1055  1.6032 -2.1432 -0.9969  14.3233  0.2112 -0.4881  49.7635  0.6114  0.1055  0.3968  2.1432  0.9969 -14.3233  49.3000  1.0886 
-0.2938  0.4676  49.1401 -0.8257 -0.2052  3.0356 -1.4109 -1.0099  7.6261  0.2938 -0.4676  49.6599  0.8257  0.2052 -1.0356  1.4109  1.0099 -7.6261  49.4000  5.6127 
-0.3905  0.4370  49.5199 -0.9668 -0.3062  3.7982 -0.5659 -0.7364 -1.6279  0.3905 -0.4370  49.4801  0.9668  0.3062 -1.7982  0.5659  0.7364  1.6279  49.5000  9.8375 
-0.4928  0.3990  49.8834 -1.0234 -0.3798  3.6354  0.0944 -0.3096 -10.3838  0.4928 -0.3990  49.3166  1.0234  0.3798 -1.6354 -0.0944  0.3096  10.3838  49.6000  9.0108 
-0.5942  0.3579  50.1431 -1.0140 -0.4108  2.5970  0.4764  0.0401 -15.6717  0.5942 -0.3579  49.2569  1.0140  0.4108 -0.5970 -0.4764 -0.0401  15.6717  49.7000  4.4263 
-0.6909  0.3172  50.2461 -0.9663 -0.4068  1.0298  0.6482  0.1645 -15.6392  0.6909 -0.3172  49.3539  0.9663  0.4068  0.9702 -0.6482 -0.1645  15.6392  49.8000  1.8302 
-0.7810  0.2782  50.1927 -0.9015 -0.3903 -0.5341  0.7137  0.0422 -10.2572  0.7810 -0.2782  49.6073  0.9015  0.3903  2.5341 -0.7137 -0.0422  10.2572  49.9000  4.3605 
-0.8640  0.2396  50.0367 -0.8301 -0.3861 -1.5598  0.7483 -0.2702 -1.3815  0.8640 -0.2396  49.9633  0.8301  0.3861  3.5598 -0.7483  0.2702  1.3815  50.0000  8.7026 
-0.9395  0.1983  49.8669 -0.7553 -0.4131 -1.6980  0.7953 -0.6892  7.8814  0.9395 -0.1983  50.3331  0.7553  0.4131  3.6980 -0.7953  0.6892 -7.8814  50.1000  9.3243 
-1.0071  0.1501  49.7759 -0.6758 -0.4820 -0.9098  0.8793 -1.1314  14.2775  1.0071 -0.1501  50.6241  0.6758  0.4820  2.9098 -0.8793  1.1314 -14.2775  50.2000  5.4731 
-1.0659  0.0906  49.8277 -0.5878 -0.5952  0.5179  1.0142 -1.5227  15.5710  1.0659 -0.0906  50.7723  0.5878  0.5952  1.4821 -1.0142  1.5227 -15.5710  50.3000  2.0499 
-1.1145  0.0158  50.0352 -0.4864 -0.7475  2.0750  1.2039 -1.8018  11.3478  1.1145 -0.0158  50.7648  0.4864  0.7475 -0.0750 -1.2039  1.8018 -11.3478  50.4000  3.3078 
-1.1512 -0.0769  50.3562 -0.3660 -0.9276  3.2098  1.4388 -1.9216  3.1637  1.1512  0.0769  50.6438  0.3660  0.9276 -1.2098 -1.4388  1.9216 -3.1637  50.5000  7.5222 
-1.1734 -0.1889  50.7088 -0.2222 -1.1198  3.5262  1.6930 -1.8530 -6.0158  1.1734  0.1889  50.4912  0.2222  1.1198 -1.5262 -1.6930  1.8530  6.0158  50.6000  9.4257 
-1.1787 -0.3194  51.0013 -0.0528 -1.3051  2.9246  1.9253 -1.5901 -12.8841  1.1787  0.3194  50.3987  0.0528  1.3051 -0.9246 -1.9253  1.5901  12.8841  50.7000  7.0957 
-1.1647 -0.4658  51.1649  0.1397 -1.4641  1.6362  2.0873 -1.1559 -14.9845  1.1647  0.4658  50.4351 -0.1397  1.4641  0.3638 -2.0873  1.1559  14.9845  50.8000  4.2974 
-1.1298 -0.6238  51.1787  0.3484 -1.5797  0.1377  2.1385 -0.6019 -11.5925  1.1298  0.6238  50.6213 -0.3484  1.5797  1.8623 -2.1385  0.6019  11.5925  50.9000  5.3537 
-1.0736 -0.7878  51.0765  0.5623 -1.6399 -1.0215  2.0614  0.0022 -3.9722  1.0736  0.7878  50.9235 -0.5623  1.6399  3.0215 -2.0614 -0.0022  3.9722  51.0000  9.4016 
-0.9968 -0.9518  50.9346  0.7684 -1.6397 -1.4187  1.8687  0.5862  5.0863  0.9968  0.9518  51.2654 -0.7684  1.6397  3.4187 -1.8687 -0.5862 -5.0863  51.1000  11.5856 
-0.9012 -1.1099  50.8436  0.9553 -1.5810 -0.9101  1.5983  1.0973  12.2802  0.9012  1.1099  51.5564 -0.9553  1.5810  2.9101 -1.5983 -1.0973 -12.2802  51.2000  9.5228 
-0.7897 -1.2570  50.8754  1.1151 -1.4713  0.3179  1.2981  1.5098  14.9887  0.7897  1.2570  51.7246 -1.1151  1.4713  1.6821 -1.2981 -1.5098 -14.9887  51.3000  6.4477 
-0.6652 -1.3890  51.0571  1.2449 -1.3203  1.8168  1.0107  1.8224  12.2198  0.6652  1.3890  51.7429 -1.2449  1.3203  0.1832 -1.0107 -1.8224 -12.2198  51.4000  6.8881 
-0.5306 -1.5028  51.3610  1.3460 -1.1381  3.0388  0.7640  2.0502  4.9669  0.5306  1.5028  51.6390 -1.3460  1.1381 -1.0388 -0.7640 -2.0502 -4.9669  51.5000  10.6175 
-0.3884 -1.5961  51.7145  1.4224 -0.9331  3.5355  0.5686  2.2138 -4.1521  0.3884  1.5961  51.4855 -1.4224  0.9331 -1.5355 -0.5686 -2.2138  4.1521  51.6000  12.9078 
-0.2405 -1.6673  52.0266  1.4793 -0.7117  3.1203  0.4209  2.3329 -11.8395  0.2405  1.6673  51.3734 -1.4793  0.7117 -1.1203 -0.4209 -2.3329  11.8395  51.7000  10.7830 
-0.0883 -1.7152  52.2202  1.5213 -0.4784  1.9363  0.3072  2.4223 -15.3089  0.0883  1.7152  51.3798 -1.5213  0.4784  0.0637 -0.3072 -2.4223  15.3089  51.8000  7.0298 
 0.0669 -1.7388  52.2607  1.5521 -0.2362  0.4054  0.2079  2.4899 -13.2896 -0.0669  1.7388  51.5393 -1.5521  0.2362  1.5946 -0.2079 -2.4899  13.2896  51.9000  6.6296 
 0.2242 -1.7375  52.1684  1.5729  0.0128 -0.9235  0.1012  2.5376 -6.4865 -0.2242  1.7375  51.8316 -1.5729 -0.0128  2.9235 -0.1012 -2.5376  6.4865  52.0000  10.2442 
 0.3824 -1.7108  52.0112  1.5830  0.2666 -1.5722 -0.0339  2.5604  2.6729 -0.3824  1.7108  52.1888 -1.5830 -0.2666  3.5722  0.0339 -2.5604 -2.6729  52.1000  13.3060 
 0.5404 -1.6586  51.8807  1.5796  0.5226 -1.3049 -0.2149  2.5475  10.9112 -0.5404  1.6586  52.5193 -1.5796 -0.5226  3.3049  0.2149 -2.5475 -10.9112  52.2000  11.9595 
 0.6962 -1.5808  51.8593  1.5581  0.7774 -0.2138 -0.4527  2.4828  15.2792 -0.6962  1.5808  52.7407 -1.5581 -0.7774  2.2138  0.4527 -2.4828 -15.2792  52.3000  8.1152 
 0.8475 -1.4783  51.9907  1.5128  1.0257  1.3141 -0.7483  2.3466  14.2168 -0.8475  1.4783  52.8093 -1.5128 -1.0257  0.6859  0.7483 -2.3466 -14.2168  52.4000  6.9922 
 0.9913 -1.3522  52.2643  1.4380  1.2603  2.7358 -1.0900  2.1189  8.1121 -0.9913  1.3522  52.7357 -1.4380 -1.2603 -0.7358  1.0900 -2.1189 -8.1121  52.5000  10.3215 
 1.1242 -1.2050  52.6190  1.3290  1.4722  3.5470 -1.4521  1.7853 -0.8396 -1.1242  1.2050  52.5810 -1.3290 -1.4722 -1.5470  1.4521 -1.7853  0.8396  52.6000  14.0550 
 1.2426 -1.0399  52.9653  1.1838  1.6507  3.4631 -1.7970  1.3440 -9.4280 -1.2426  1.0399  52.4347 -1.1838 -1.6507 -1.4631  1.7970 -1.3440  9.4280  52.7000  13.5619 
 1.3430 -0.8614  53.2173  1.0041  1.7851  2.5203 -2.0823  0.8117 -14.5827 -1.3430  0.8614  52.3827 -1.0041 -1.7851 -0.5203  2.0823 -0.8117  14.5827  52.8000  9.5500 
 1.4226 -0.6748  53.3235  0.7958  1.8663  1.0620 -2.2716  0.2254 -14.4770 -1.4226  0.6748  52.4765 -0.7958 -1.8663  0.9380  2.2716 -0.2254  14.4770  52.9000  7.0459 
 1.4794 -0.4859  53.2850  0.5687  1.8888 -0.3857 -2.3448 -0.3633 -9.1816 -1.4794  0.4859  52.7150 -0.5687 -1.8888  2.3857  2.3448  0.3633  9.1816  53.0000  8.8358 
 1.5129 -0.3007  53.1546  0.3342  1.8525 -1.3039 -2.3043 -0.8988 -0.6338 -1.5129  0.3007  53.0454 -0.3342 -1.8525  3.3039  2.3043  0.8988  0.6338  53.1000  11.9449 
 1.5232 -0.1244  53.0178  0.1038  1.7626 -1.3672 -2.1724 -1.3347  8.0646 -1.5232  0.1244  53.3822 -0.1038 -1.7626  3.3672  2.1724  1.3347 -8.0646  53.2000  11.6753 
 1.5119  0.0385  52.9618 -0.1135  1.6292 -0.5608 -1.9836 -1.6417  13.7669 -1.5119 -0.0385  53.6382  0.1135 -1.6292  2.5608  1.9836  1.6417 -13.7669  53.3000  7.8187 
 1.4807  0.1850  53.0434 -0.3118  1.4650  0.8159 -1.7736 -1.8105  14.4156 -1.4807 -0.1850  53.7566  0.3118 -1.4650  1.1841  1.7736  1.8105 -14.4156  53.4000  4.8884 
 1.4318  0.3134  53.2691 -0.4892  1.2839  2.2575 -1.5722 -1.8499  9.7830 -1.4318 -0.3134  53.7309  0.4892 -1.2839 -0.2575  1.5722  1.8499 -9.7830  53.5000  6.1374 
 1.3671  0.4233  53.5927 -0.6464  1.0990  3.2358 -1.3980 -1.7814  1.5515 -1.3671 -0.4233  53.6073  0.6464 -1.0990 -1.2358  1.3980  1.7814 -1.5515  53.6000  9.2892 
 1.2885  0.5154  53.9318 -0.7862  0.9208  3.3909 -1.2583 -1.6351 -7.2931 -1.2885 -0.5154  53.4682  0.7862 -0.9208 -1.3909  1.2583  1.6351  7.2931  53.7000  9.6054 
 1.1973  0.5911  54.1979 -0.9120  0.7573  2.6616 -1.1491 -1.4462 -13.5377 -1.1973 -0.5911  53.4021  0.9120 -0.7573 -0.6616  1.1491  1.4462  13.5377  53.8000  6.2191 
 1.0946  0.6524  54.3287 -1.0269  0.6127  1.3078 -1.0566 -1.2520 -14.8994 -1.0946 -0.6524  53.4713  1.0269 -0.6127  0.6922  1.0566  1.2520  14.8994  53.9000  3.3443 
 0.9814  0.7011  54.3105 -1.1326  0.4875 -0.1821 -0.9577 -1.0889 -10.8492 -0.9814 -0.7011  53.6895  1.1326 -0.4875  2.1821  0.9577  1.0889  10.8492  54.0000  4.7176 
 0.8585  0.7390  54.1838 -1.2284  0.3786 -1.2670 -0.8199 -0.9875 -2.8036 -0.8585 -0.7390  54.0162  1.2284 -0.3786  3.2670  0.8199  0.9875  2.8036  54.1000  8.5765 
 0.7275  0.7670  54.0291 -1.3104  0.2798 -1.5474 -0.6023 -0.9645  6.3802 -0.7275 -0.7670  54.3709  1.3104 -0.2798  3.5474  0.6023  0.9645 -6.3802  54.2000  9.8447 
 0.5904  0.7853  53.9381 -1.3706  0.1834 -0.9094 -0.2615 -1.0108  13.4256 -0.5904 -0.7853  54.6619  1.3706 -0.1834  2.9094  0.2615  1.0108 -13.4256  54.3000  6.7550 
 0.4508  0.7936  53.9815 -1.3967  0.0823  0.4332  0.2320 -1.0809  15.8032 -0.4508 -0.7936  54.8185  1.3967 -0.0823  1.5668 -0.2320  1.0809 -15.8032  54.4000  3.2466 
 0.3134  0.7910  54.1828 -1.3735 -0.0258  2.0135  0.8641 -1.0971  12.6265 -0.3134 -0.7910  54.8172  1.3735  0.0258 -0.0135 -0.8641  1.0971 -12.6265  54.5000  3.8986 
 0.1847  0.7774  54.5104 -1.2871 -0.1355  3.2762  1.5503 -0.9831  4.9604 -0.1847 -0.7774  54.6896  1.2871  0.1355 -1.2762 -1.5503  0.9831 -4.9604  54.6000  7.8933 
 0.0715  0.7541  54.8876 -1.1321 -0.2338  3.7722  2.1418 -0.7202 -4.5548 -0.0715 -0.7541  54.5124  1.1321  0.2338 -1.7722 -2.1418  0.7202  4.5548  54.7000  9.8818 
-0.0203  0.7235  55.2193 -0.9179 -0.3058  3.3167  2.4828 -0.3780 -12.6241  0.0203 -0.7235  54.3807  0.9179  0.3058 -1.3167 -2.4828  0.3780  12.6241  54.8000  6.7973 
-0.0873  0.6891  55.4247 -0.6696 -0.3436  2.0543  2.4756 -0.0788 -16.4447  0.0873 -0.6891  54.3753  0.6696  0.3436 -0.0543 -2.4756  0.0788  16.4447  54.9000  1.9538 
-0.1295  0.6540  55.4657 -0.4221 -0.3515  0.4098  2.1051  0.0770 -14.6862  0.1295 -0.6540  54.5343  0.4221  0.3515  1.5902 -2.1051 -0.0770  14.6862  55.0000  1.0915 
-0.1506  0.6196  55.3598 -0.2116 -0.3438 -1.0588  1.4219  0.0624 -7.9582  0.1506 -0.6196  54.8402  0.2116  0.3438  3.0588 -1.4219 -0.0624  7.9582  55.1000  5.2231 
-0.1576  0.5858  55.1744 -0.0694 -0.3376 -1.8546  0.5261 -0.0794  1.4095  0.1576 -0.5858  55.2256  0.0694  0.3376  3.8546 -0.5261  0.0794 -1.4095  55.2000  9.2791 
-0.1592  0.5513  55.0030 -0.0168 -0.3455 -1.7137 -0.4307 -0.2781  10.2002  0.1592 -0.5513  55.5970  0.0168  0.3455  3.7137  0.4307  0.2781 -10.2002  55.3000  8.3081 
-0.1652  0.5140  54.9337 -0.0598 -0.3733 -0.6936 -1.2445 -0.4838  15.4554  0.1652 -0.5140  55.8663  0.0598  0.3733  2.6936  1.2445  0.4838 -15.4554  55.4000  3.5056 
-0.1837  0.4718  55.0188 -0.1843 -0.4217  0.8519 -1.6828 -0.6686  15.5108  0.1837 -0.4718  55.9812  0.1843  0.4217  1.1481  1.6828  0.6686 -15.5108  55.5000  0.6342 
-0.2189  0.4229  55.2591 -0.3526 -0.4885  2.4030 -1.5616 -0.7548  10.5369  0.2189 -0.4229  55.9409  0.3526  0.4885 -0.4030  1.5616  0.7548 -10.5369  55.6000  2.9748 
