19.300000 0.000059 0.000031 0.389614 0.974983 0.243394 0.188996 2.178578131728804
19.400000 0.000060 0.000033 0.391671 0.970793 0.255094 0.190657 2.183428120598873
19.500000 0.000061 0.000034 0.393728 0.966536 0.265620 0.192422 2.1883899489667673
19.600000 0.000063 0.000035 0.395785 0.962414 0.274796 0.194276 2.1932823292486883
19.700000 0.000064 0.000036 0.397844 0.958636 0.282477 0.196203 2.1979157337243644
19.800000 0.000065 0.000037 0.399903 0.955403 0.288548 0.198183 2.2021070643263823
19.900000 0.000067 0.000038 0.401962 0.952893 0.292924 0.200200 2.205695044208166
20.000000 0.000068 0.000038 0.404022 0.951249 0.295549 0.202231 2.2085546538164764
20.100000 0.000070 0.000039 0.406083 0.950569 0.296391 0.204259 2.210608858028404
20.200000 0.000071 0.000039 0.408144 0.950900 0.295444 0.206261 2.211836113726612
20.300000 0.000072 0.000039 0.410206 0.952229 0.292727 0.208221 2.2122726872405494
20.400000 0.000074 0.000039 0.412269 0.954489 0.288282 0.210117 2.2120095456210307
20.500000 0.000075 0.000038 0.414332 0.957560 0.282178 0.211935 2.211184353397302
20.600000 0.000077 0.000037 0.416396 0.961279 0.274510 0.213656 2.2099697325510683
20.700000 0.000079 0.000037 0.418460 0.965447 0.265402 0.215269 2.2085592941456977
20.800000 0.000080 0.000036 0.420525 0.969849 0.255008 0.216761 2.2071529757928707
20.900000 0.000082 0.000035 0.422591 0.974261 0.243514 0.218123 2.2059429687515326
21.000000 0.000084 0.000034 0.424657 0.978473 0.231136 0.219348 2.205101117720178
21.100000 0.000085 0.000033 0.426724 0.982297 0.218119 0.220433 2.2047682794881007
21.200000 0.000087 0.000032 0.428791 0.985582 0.204733 0.221376 2.2050458601496907
21.300000 0.000089 0.000030 0.430859 0.988227 0.191267 0.222180 2.2059896716728638
21.400000 0.000091 0.000029 0.432928 0.990177 0.178023 0.222849 2.207606331165969
21.500000 0.000093 0.000028 0.434998 0.991434 0.165309 0.223390 2.2098525772903352
